system.cpu0.numCycles                          147180                       # Number of cpu cycles simulated (Cycle)
system.cpu0.cpi                              1.128205                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu0.ipc                              0.886364                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                         260276                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                     165                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                        253381                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued                   123                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined               23441                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined            39679                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved                 93                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples             123195                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              2.056747                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             2.465444                       # Number of insts issued each cycle (Count)
system.cpu0.dcache.ReadReq.avgMissLatency::cpu0.data 54693.532386                       # average ReadReq miss latency ((Tick/Count))
system.cpu0.dcache.ReadReq.avgMissLatency::total 54693.532386                       # average ReadReq miss latency ((Tick/Count))
system.cpu0.dcache.ReadReq.mshrHits::cpu0.data         1008                       # number of ReadReq MSHR hits (Count)
system.cpu0.dcache.ReadReq.mshrHits::total         1008                       # number of ReadReq MSHR hits (Count)
system.cpu0.dcache.ReadReq.mshrMisses::cpu0.data          752                       # number of ReadReq MSHR misses (Count)
system.cpu0.dcache.ReadReq.mshrMisses::total          752                       # number of ReadReq MSHR misses (Count)
system.cpu0.dcache.ReadReq.mshrMissLatency::cpu0.data     42026799                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu0.dcache.ReadReq.mshrMissLatency::total     42026799                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu0.dcache.ReadReq.mshrMissRate::cpu0.data     0.045198                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu0.dcache.ReadReq.mshrMissRate::total     0.045198                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu0.dcache.ReadReq.avgMshrMissLatency::cpu0.data 55886.700798                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu0.dcache.ReadReq.avgMshrMissLatency::total 55886.700798                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu0.dcache.WriteReq.hits::cpu0.data        10592                       # number of WriteReq hits (Count)
system.cpu0.dcache.WriteReq.hits::total         10592                       # number of WriteReq hits (Count)
system.cpu0.dcache.WriteReq.misses::cpu0.data          149                       # number of WriteReq misses (Count)
system.cpu0.dcache.WriteReq.misses::total          149                       # number of WriteReq misses (Count)
system.cpu0.dcache.WriteReq.missLatency::cpu0.data      8478237                       # number of WriteReq miss ticks (Tick)
system.cpu0.dcache.WriteReq.missLatency::total      8478237                       # number of WriteReq miss ticks (Tick)
system.cpu0.dcache.WriteReq.accesses::cpu0.data        10741                       # number of WriteReq accesses(hits+misses) (Count)
system.cpu0.dcache.WriteReq.accesses::total        10741                       # number of WriteReq accesses(hits+misses) (Count)
system.cpu0.dcache.WriteReq.missRate::cpu0.data     0.013872                       # miss rate for WriteReq accesses (Ratio)
system.cpu0.dcache.WriteReq.missRate::total     0.013872                       # miss rate for WriteReq accesses (Ratio)
system.cpu0.dcache.WriteReq.avgMissLatency::cpu0.data 56900.919463                       # average WriteReq miss latency ((Tick/Count))
system.cpu0.dcache.WriteReq.avgMissLatency::total 56900.919463                       # average WriteReq miss latency ((Tick/Count))
system.cpu0.dcache.WriteReq.mshrMisses::cpu0.data          149                       # number of WriteReq MSHR misses (Count)
system.cpu0.dcache.WriteReq.mshrMisses::total          149                       # number of WriteReq MSHR misses (Count)
system.cpu0.dcache.WriteReq.mshrMissLatency::cpu0.data      8236382                       # number of WriteReq MSHR miss ticks (Tick)
system.cpu0.dcache.WriteReq.mshrMissLatency::total      8236382                       # number of WriteReq MSHR miss ticks (Tick)
system.cpu0.dcache.WriteReq.mshrMissRate::cpu0.data     0.013872                       # mshr miss rate for WriteReq accesses (Ratio)
system.cpu0.dcache.WriteReq.mshrMissRate::total     0.013872                       # mshr miss rate for WriteReq accesses (Ratio)
system.cpu0.dcache.WriteReq.avgMshrMissLatency::cpu0.data 55277.731544                       # average WriteReq mshr miss latency ((Tick/Count))
system.cpu0.dcache.WriteReq.avgMshrMissLatency::total 55277.731544                       # average WriteReq mshr miss latency ((Tick/Count))
system.cpu0.dcache.power_state.pwrStateResidencyTicks::UNDEFINED     98168393                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu0.dcache.tags.tagsInUse          444.644016                       # Average ticks per tags in use ((Tick/Count))
system.cpu0.dcache.tags.totalRefs                 539                       # Total number of references to valid blocks. (Count)
system.cpu0.dcache.tags.sampledRefs                79                       # Sample count of references to valid blocks. (Count)
system.cpu0.dcache.tags.avgRefs              6.822785                       # Average number of references to valid blocks. ((Count/Count))
system.cpu0.dcache.tags.warmupTick             142000                       # The tick when the warmup percentage was hit. (Tick)
system.cpu0.dcache.tags.occupancies::cpu0.data   444.644016                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu0.dcache.tags.avgOccs::cpu0.data     0.434223                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu0.dcache.tags.avgOccs::total       0.434223                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu0.dcache.tags.occupanciesTaskId::1024          821                       # Occupied blocks per task id (Count)
system.cpu0.dcache.tags.ageTaskId_1024::0           55                       # Occupied blocks per task id, per block age (Count)
system.cpu0.dcache.tags.ageTaskId_1024::1          766                       # Occupied blocks per task id, per block age (Count)
system.cpu0.dcache.tags.ratioOccsTaskId::1024     0.801758                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu0.dcache.tags.tagAccesses             55754                       # Number of tag accesses (Count)
system.cpu0.dcache.tags.dataAccesses            55754                       # Number of data accesses (Count)
system.cpu0.dcache.tags.power_state.pwrStateResidencyTicks::UNDEFINED     98168393                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu0.decode.idleCycles                   32528                       # Number of cycles decode is idle (Cycle)
system.cpu0.decode.blockedCycles                51603                       # Number of cycles decode is blocked (Cycle)
system.cpu0.decode.runCycles                    32150                       # Number of cycles decode is running (Cycle)
system.cpu0.decode.unblockCycles                 6253                       # Number of cycles decode is unblocking (Cycle)
system.cpu0.decode.squashCycles                   661                       # Number of cycles decode is squashing (Cycle)
system.cpu0.decode.branchResolved               10400                       # Number of times decode resolved a branch (Count)
system.cpu0.decode.branchMispred                  344                       # Number of times decode detected a branch misprediction (Count)
system.cpu0.decode.decodedInsts                265467                       # Number of instructions handled by decode (Count)
system.cpu0.decode.squashedInsts                 1639                       # Number of squashed instructions handled by decode (Count)
system.cpu0.executeStats0.numInsts             252196                       # Number of executed instructions (Count)
system.cpu0.executeStats0.numNop                    0                       # Number of nop insts executed (Count)
system.cpu0.executeStats0.numBranches           34383                       # Number of branches executed (Count)
system.cpu0.executeStats0.numLoadInsts          21108                       # Number of load instructions executed (Count)
system.cpu0.executeStats0.numStoreInsts         11718                       # Number of stores executed (Count)
system.cpu0.executeStats0.instRate           1.713521                       # Inst execution rate ((Count/Cycle))
system.cpu0.executeStats0.numCCRegReads        160279                       # Number of times the CC registers were read (Count)
system.cpu0.executeStats0.numCCRegWrites        83939                       # Number of times the CC registers were written (Count)
system.cpu0.executeStats0.numFpRegReads          2046                       # Number of times the floating registers were read (Count)
system.cpu0.executeStats0.numFpRegWrites         1057                       # Number of times the floating registers were written (Count)
system.cpu0.executeStats0.numIntRegReads       327078                       # Number of times the integer registers were read (Count)
system.cpu0.executeStats0.numIntRegWrites       179496                       # Number of times the integer registers were written (Count)
system.cpu0.executeStats0.numMemRefs            32826                       # Number of memory refs (Count)
system.cpu0.executeStats0.numMiscRegReads       101223                       # Number of times the Misc registers were read (Count)
system.cpu0.executeStats0.numVecAluAccesses            0                       # Number of vector alu accesses (Count)
system.cpu0.executeStats0.numDiscardedOps            0                       # Number of ops (including micro ops) which were discarded before commit (Count)
system.cpu0.fetch.predictedBranches             15071                       # Number of branches that fetch has predicted taken (Count)
system.cpu0.fetch.cycles                        83959                       # Number of cycles fetch has run and was not squashing or blocked (Cycle)
system.cpu0.fetch.squashCycles                   1998                       # Number of cycles fetch has spent squashing (Cycle)
system.cpu0.fetch.miscStallCycles                  44                       # Number of cycles fetch has spent waiting on interrupts, or bad addresses, or out of MSHRs (Cycle)
system.cpu0.fetch.pendingTrapStallCycles          106                       # Number of stall cycles due to pending traps (Cycle)
system.cpu0.fetch.icacheWaitRetryStallCycles           25                       # Number of stall cycles due to full MSHR (Cycle)
system.cpu0.fetch.cacheLines                    20484                       # Number of cache lines fetched (Count)
system.cpu0.fetch.icacheSquashes                  467                       # Number of outstanding Icache misses that were squashed (Count)
system.cpu0.fetch.nisnDist::samples            123195                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::mean             2.210487                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::stdev            3.295700                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::underflows              0      0.00%      0.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::0                   80268     65.16%     65.16% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::1                    2208      1.79%     66.95% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::2                    1519      1.23%     68.18% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::3                    2182      1.77%     69.95% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::4                    5112      4.15%     74.10% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::5                    1453      1.18%     75.28% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::6                    3570      2.90%     78.18% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::7                    3668      2.98%     81.16% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::8                   23215     18.84%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::overflows               0      0.00%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::min_value               0                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::max_value               8                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::total              123195                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetchStats0.numInsts               149347                       # Number of instructions fetched (thread level) (Count)
system.cpu0.fetchStats0.numOps                      0                       # Number of ops (including micro ops) fetched (thread level) (Count)
system.cpu0.fetchStats0.fetchRate            1.014723                       # Number of inst fetches per cycle ((Count/Cycle))
system.cpu0.fetchStats0.numBranches             37368                       # Number of branches fetched (Count)
system.cpu0.fetchStats0.branchRate           0.253893                       # Number of branch fetches per cycle (Ratio)
system.cpu0.fetchStats0.icacheStallCycles        38062                       # ICache total stall cycles (Cycle)
system.cpu0.fetchStats0.numFetchSuspends            0                       # Number of times Execute suspended instruction fetching (Count)
system.cpu0.icache.demandHits::cpu0.inst        19633                       # number of demand (read+write) hits (Count)
system.cpu0.icache.demandHits::total            19633                       # number of demand (read+write) hits (Count)
system.cpu0.icache.overallHits::cpu0.inst        19633                       # number of overall hits (Count)
system.cpu0.icache.overallHits::total           19633                       # number of overall hits (Count)
system.cpu0.icache.demandMisses::cpu0.inst          850                       # number of demand (read+write) misses (Count)
system.cpu0.icache.demandMisses::total            850                       # number of demand (read+write) misses (Count)
system.cpu0.icache.overallMisses::cpu0.inst          850                       # number of overall misses (Count)
system.cpu0.icache.overallMisses::total           850                       # number of overall misses (Count)
system.cpu0.icache.demandMissLatency::cpu0.inst     46667626                       # number of demand (read+write) miss ticks (Tick)
system.cpu0.icache.demandMissLatency::total     46667626                       # number of demand (read+write) miss ticks (Tick)
system.cpu0.icache.overallMissLatency::cpu0.inst     46667626                       # number of overall miss ticks (Tick)
system.cpu0.icache.overallMissLatency::total     46667626                       # number of overall miss ticks (Tick)
system.cpu0.icache.demandAccesses::cpu0.inst        20483                       # number of demand (read+write) accesses (Count)
system.cpu0.icache.demandAccesses::total        20483                       # number of demand (read+write) accesses (Count)
system.cpu0.icache.overallAccesses::cpu0.inst        20483                       # number of overall (read+write) accesses (Count)
system.cpu0.icache.overallAccesses::total        20483                       # number of overall (read+write) accesses (Count)
system.cpu0.icache.demandMissRate::cpu0.inst     0.041498                       # miss rate for demand accesses (Ratio)
system.cpu0.icache.demandMissRate::total     0.041498                       # miss rate for demand accesses (Ratio)
system.cpu0.icache.overallMissRate::cpu0.inst     0.041498                       # miss rate for overall accesses (Ratio)
system.cpu0.icache.overallMissRate::total     0.041498                       # miss rate for overall accesses (Ratio)
system.cpu0.icache.demandAvgMissLatency::cpu0.inst 54903.089412                       # average overall miss latency in ticks ((Tick/Count))
system.cpu0.icache.demandAvgMissLatency::total 54903.089412                       # average overall miss latency in ticks ((Tick/Count))
system.cpu0.icache.overallAvgMissLatency::cpu0.inst 54903.089412                       # average overall miss latency ((Tick/Count))
system.cpu0.icache.overallAvgMissLatency::total 54903.089412                       # average overall miss latency ((Tick/Count))
system.cpu0.icache.blockedCycles::no_mshrs          190                       # number of cycles access was blocked (Cycle)
system.cpu0.icache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu0.icache.blockedCauses::no_mshrs            5                       # number of times access was blocked (Count)
system.cpu0.icache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu0.icache.avgBlocked::no_mshrs            38                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu0.icache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu0.icache.demandMshrHits::cpu0.inst          162                       # number of demand (read+write) MSHR hits (Count)
system.cpu0.icache.demandMshrHits::total          162                       # number of demand (read+write) MSHR hits (Count)
system.cpu0.icache.overallMshrHits::cpu0.inst          162                       # number of overall MSHR hits (Count)
system.cpu0.icache.overallMshrHits::total          162                       # number of overall MSHR hits (Count)
system.cpu0.icache.demandMshrMisses::cpu0.inst          688                       # number of demand (read+write) MSHR misses (Count)
system.cpu0.icache.demandMshrMisses::total          688                       # number of demand (read+write) MSHR misses (Count)
system.cpu0.icache.overallMshrMisses::cpu0.inst          688                       # number of overall MSHR misses (Count)
system.cpu0.icache.overallMshrMisses::total          688                       # number of overall MSHR misses (Count)
system.cpu0.icache.demandMshrMissLatency::cpu0.inst     39621308                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu0.icache.demandMshrMissLatency::total     39621308                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu0.icache.overallMshrMissLatency::cpu0.inst     39621308                       # number of overall MSHR miss ticks (Tick)
system.cpu0.icache.overallMshrMissLatency::total     39621308                       # number of overall MSHR miss ticks (Tick)
system.cpu0.icache.demandMshrMissRate::cpu0.inst     0.033589                       # mshr miss ratio for demand accesses (Ratio)
system.cpu0.icache.demandMshrMissRate::total     0.033589                       # mshr miss ratio for demand accesses (Ratio)
system.cpu0.icache.overallMshrMissRate::cpu0.inst     0.033589                       # mshr miss ratio for overall accesses (Ratio)
system.cpu0.icache.overallMshrMissRate::total     0.033589                       # mshr miss ratio for overall accesses (Ratio)
system.cpu0.icache.demandAvgMshrMissLatency::cpu0.inst 57589.110465                       # average overall mshr miss latency ((Tick/Count))
system.cpu0.icache.demandAvgMshrMissLatency::total 57589.110465                       # average overall mshr miss latency ((Tick/Count))
system.cpu0.icache.overallAvgMshrMissLatency::cpu0.inst 57589.110465                       # average overall mshr miss latency ((Tick/Count))
system.cpu0.icache.overallAvgMshrMissLatency::total 57589.110465                       # average overall mshr miss latency ((Tick/Count))
system.cpu0.icache.replacements                    86                       # number of replacements (Count)
system.cpu0.icache.ReadReq.hits::cpu0.inst        19633                       # number of ReadReq hits (Count)
system.cpu0.icache.ReadReq.hits::total          19633                       # number of ReadReq hits (Count)
system.cpu0.icache.ReadReq.misses::cpu0.inst          850                       # number of ReadReq misses (Count)
system.cpu0.icache.ReadReq.misses::total          850                       # number of ReadReq misses (Count)
system.cpu0.icache.ReadReq.missLatency::cpu0.inst     46667626                       # number of ReadReq miss ticks (Tick)
system.cpu0.icache.ReadReq.missLatency::total     46667626                       # number of ReadReq miss ticks (Tick)
system.cpu0.icache.ReadReq.accesses::cpu0.inst        20483                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu0.icache.ReadReq.accesses::total        20483                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu0.icache.ReadReq.missRate::cpu0.inst     0.041498                       # miss rate for ReadReq accesses (Ratio)
system.cpu0.icache.ReadReq.missRate::total     0.041498                       # miss rate for ReadReq accesses (Ratio)
system.cpu0.icache.ReadReq.avgMissLatency::cpu0.inst 54903.089412                       # average ReadReq miss latency ((Tick/Count))
system.cpu0.icache.ReadReq.avgMissLatency::total 54903.089412                       # average ReadReq miss latency ((Tick/Count))
system.cpu0.icache.ReadReq.mshrHits::cpu0.inst          162                       # number of ReadReq MSHR hits (Count)
system.cpu0.icache.ReadReq.mshrHits::total          162                       # number of ReadReq MSHR hits (Count)
system.cpu0.icache.ReadReq.mshrMisses::cpu0.inst          688                       # number of ReadReq MSHR misses (Count)
system.cpu0.icache.ReadReq.mshrMisses::total          688                       # number of ReadReq MSHR misses (Count)
system.cpu0.icache.ReadReq.mshrMissLatency::cpu0.inst     39621308                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu0.icache.ReadReq.mshrMissLatency::total     39621308                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu0.icache.ReadReq.mshrMissRate::cpu0.inst     0.033589                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu0.icache.ReadReq.mshrMissRate::total     0.033589                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu0.icache.ReadReq.avgMshrMissLatency::cpu0.inst 57589.110465                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu0.icache.ReadReq.avgMshrMissLatency::total 57589.110465                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu0.icache.power_state.pwrStateResidencyTicks::UNDEFINED     98168393                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu0.icache.tags.tagsInUse          402.181513                       # Average ticks per tags in use ((Tick/Count))
system.cpu0.icache.tags.totalRefs                5101                       # Total number of references to valid blocks. (Count)
system.cpu0.icache.tags.sampledRefs                89                       # Sample count of references to valid blocks. (Count)
system.cpu0.icache.tags.avgRefs             57.314607                       # Average number of references to valid blocks. ((Count/Count))
system.cpu0.icache.tags.warmupTick              73500                       # The tick when the warmup percentage was hit. (Tick)
system.cpu0.icache.tags.occupancies::cpu0.inst   402.181513                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu0.icache.tags.avgOccs::cpu0.inst     0.392755                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu0.icache.tags.avgOccs::total       0.392755                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu0.icache.tags.occupanciesTaskId::1024          599                       # Occupied blocks per task id (Count)
system.cpu0.icache.tags.ageTaskId_1024::0          171                       # Occupied blocks per task id, per block age (Count)
system.cpu0.icache.tags.ageTaskId_1024::1          428                       # Occupied blocks per task id, per block age (Count)
system.cpu0.icache.tags.ratioOccsTaskId::1024     0.584961                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu0.icache.tags.tagAccesses             41654                       # Number of tag accesses (Count)
system.cpu0.icache.tags.dataAccesses            41654                       # Number of data accesses (Count)
system.cpu0.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED     98168393                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu0.iew.idleCycles                          0                       # Number of cycles IEW is idle (Cycle)
system.cpu0.iew.squashCycles                      661                       # Number of cycles IEW is squashing (Cycle)
system.cpu0.iew.blockCycles                     29277                       # Number of cycles IEW is blocking (Cycle)
system.cpu0.iew.unblockCycles                    2258                       # Number of cycles IEW is unblocking (Cycle)
system.cpu0.iew.dispatchedInsts                260441                       # Number of instructions dispatched to IQ (Count)
system.cpu0.iew.dispSquashedInsts                 131                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu0.iew.dispLoadInsts                   22049                       # Number of dispatched load instructions (Count)
system.cpu0.iew.dispStoreInsts                  12416                       # Number of dispatched store instructions (Count)
system.cpu0.iew.dispNonSpecInsts                   56                       # Number of dispatched non-speculative instructions (Count)
system.cpu0.iew.iqFullEvents                     1611                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu0.iew.lsqFullEvents                     633                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu0.iew.memOrderViolationEvents            28                       # Number of memory order violations (Count)
system.cpu0.iew.predictedTakenIncorrect            68                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu0.iew.predictedNotTakenIncorrect          648                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu0.iew.branchMispredicts                 716                       # Number of branch mispredicts detected at execute (Count)
system.cpu0.iew.instsToCommit                  251830                       # Cumulative count of insts sent to commit (Count)
system.cpu0.iew.writebackCount                 251500                       # Cumulative count of insts written-back (Count)
system.cpu0.iew.producerInst                   185771                       # Number of instructions producing a value (Count)
system.cpu0.iew.consumerInst                   309255                       # Number of instructions consuming a value (Count)
system.cpu0.iew.wbRate                       1.708792                       # Insts written-back per cycle ((Count/Cycle))
system.cpu0.iew.wbFanout                     0.600705                       # Average fanout of values written-back ((Count/Count))
system.cpu0.interrupts.clk_domain.clock         10672                       # Clock period in ticks (Tick)
system.cpu0.lsq0.forwLoads                       4339                       # Number of loads that had data forwarded from stores (Count)
system.cpu0.lsq0.squashedLoads                   2594                       # Number of loads squashed (Count)
system.cpu0.lsq0.ignoredResponses                   3                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu0.lsq0.memOrderViolation                 28                       # Number of memory ordering violations (Count)
system.cpu0.lsq0.squashedStores                  1651                       # Number of stores squashed (Count)
system.cpu0.lsq0.rescheduledLoads                   1                       # Number of loads that were rescheduled (Count)
system.cpu0.lsq0.blockedByCache                     7                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu0.lsq0.loadToUse::samples             19455                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::mean             9.563557                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::stdev           25.397248                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::0-9                 17839     91.69%     91.69% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::10-19                   6      0.03%     91.72% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::20-29                   4      0.02%     91.75% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::40-49                   8      0.04%     91.79% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::50-59                  37      0.19%     91.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::60-69                   2      0.01%     91.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::70-79                1344      6.91%     98.89% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::80-89                  27      0.14%     99.03% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::90-99                 101      0.52%     99.55% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::100-109                18      0.09%     99.65% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::110-119                24      0.12%     99.77% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::120-129                17      0.09%     99.86% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::130-139                 1      0.01%     99.86% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::140-149                 1      0.01%     99.87% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::150-159                 2      0.01%     99.88% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::overflows              24      0.12%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::min_value               2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::max_value             517                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::total               19455                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.mmu.dtb.rdAccesses                  21086                       # TLB accesses on read requests (Count)
system.cpu0.mmu.dtb.wrAccesses                  11720                       # TLB accesses on write requests (Count)
system.cpu0.mmu.dtb.rdMisses                      106                       # TLB misses on read requests (Count)
system.cpu0.mmu.dtb.wrMisses                       24                       # TLB misses on write requests (Count)
system.cpu0.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED     98168393                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu0.mmu.itb.rdAccesses                      0                       # TLB accesses on read requests (Count)
system.cpu0.mmu.itb.wrAccesses                  20506                       # TLB accesses on write requests (Count)
system.cpu0.mmu.itb.rdMisses                        0                       # TLB misses on read requests (Count)
system.cpu0.mmu.itb.wrMisses                       77                       # TLB misses on write requests (Count)
system.cpu0.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED     98168393                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu0.power_state.pwrStateResidencyTicks::ON     98168393                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu0.rename.squashCycles                   661                       # Number of cycles rename is squashing (Cycle)
system.cpu0.rename.idleCycles                   35015                       # Number of cycles rename is idle (Cycle)
system.cpu0.rename.blockCycles                  34982                       # Number of cycles rename is blocking (Cycle)
system.cpu0.rename.serializeStallCycles           857                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu0.rename.runCycles                    35570                       # Number of cycles rename is running (Cycle)
system.cpu0.rename.unblockCycles                16110                       # Number of cycles rename is unblocking (Cycle)
system.cpu0.rename.renamedInsts                263566                       # Number of instructions processed by rename (Count)
system.cpu0.rename.ROBFullEvents                    5                       # Number of times rename has blocked due to ROB full (Count)
system.cpu0.rename.IQFullEvents                 10537                       # Number of times rename has blocked due to IQ full (Count)
system.cpu0.rename.SQFullEvents                  4180                       # Number of times rename has blocked due to SQ full (Count)
system.cpu0.rename.renamedOperands             438246                       # Number of destination operands rename has renamed (Count)
system.cpu0.rename.lookups                     883945                       # Number of register rename lookups that rename has made (Count)
system.cpu0.rename.intLookups                  345351                       # Number of integer rename lookups (Count)
system.cpu0.rename.fpLookups                     2234                       # Number of floating rename lookups (Count)
system.cpu0.rename.committedMaps               396361                       # Number of HB maps that are committed (Count)
system.cpu0.rename.undoneMaps                   41876                       # Number of HB maps that are undone due to squashing (Count)
system.cpu0.rename.serializing                     44                       # count of serializing insts renamed (Count)
